/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_420.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_420.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_420.jpg, 0, 0, 0, 8.187513E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_529.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_529.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_529.jpg, 0, 0, 0, 8.120769E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_629.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_629.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_629.jpg, 0, 0, 0, 8.103216E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_734.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_734.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_734.jpg, 0, 0, 0, 8.15522E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_839.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_839.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_839.jpg, 0, 0, 0, 8.23606E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_20_944.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_20_944.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_20_944.jpg, 0, 0, 0, 8.109146E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_045.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_045.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_045.jpg, 0, 0, 0, 8.102119E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_152.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_152.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_152.jpg, 0, 0, 0, 8.117712E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_256.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_256.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_256.jpg, 0, 0, 0, 8.181731E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_364.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_364.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_364.jpg, 0, 0, 0, 8.169599E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_469.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_469.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_469.jpg, 0, 0, 0, 8.116197E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_575.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_575.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_575.jpg, 0, 0, 0, 8.124332E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_675.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_675.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_675.jpg, 0, 0, 0, 8.130851E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_781.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_781.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_781.jpg, 0, 0, 0, 8.106074E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_882.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_882.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_882.jpg, 0, 0, 0, 8.130055E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_21_985.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_21_985.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_21_985.jpg, 0, 0, 0, 8.114756E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_094.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_094.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_094.jpg, 0, 0, 0, 8.154434E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_199.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_199.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_199.jpg, 0, 0, 0, 8.165278E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_303.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_303.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_303.jpg, 0, 0, 0, 8.115061E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_409.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_409.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_409.jpg, 0, 0, 0, 8.099291E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_510.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_510.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_510.jpg, 0, 0, 0, 8.103364E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_615.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_615.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_615.jpg, 0, 0, 0, 8.1792E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_720.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_720.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_720.jpg, 0, 0, 0, 8.126043E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_823.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_823.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_823.jpg, 0, 0, 0, 8.10264E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_22_929.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_22_929.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_22_929.jpg, 0, 0, 0, 8.107966E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_030.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_030.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_030.jpg, 0, 0, 0, 8.119508E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_137.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_137.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_137.jpg, 0, 0, 0, 8.147368E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_238.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_238.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_238.jpg, 0, 0, 0, 8.122452E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_339.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_339.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_339.jpg, 0, 0, 0, 8.143648E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_445.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_445.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_445.jpg, 0, 0, 0, 8.119649E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_548.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_548.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_548.jpg, 0, 0, 0, 8.102228E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_650.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_650.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_650.jpg, 0, 0, 0, 8.142508E-05
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_756.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_756.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_756.jpg, 0, 0.1859908, 0, 0.09750479
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_862.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_862.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_862.jpg, 0, 0.4828559, 0, 0.5059966
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_23_967.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_23_967.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_23_967.jpg, 0, 0.7834918, 0, 1.287633
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_067.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_067.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_067.jpg, 0, 1, 0, 2.417613
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_175.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_175.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_175.jpg, 0, 1, 0, 3.826136
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_280.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_280.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_280.jpg, 0, 1, 0, 4.99445
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_391.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_391.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_391.jpg, 0, 1, 0, 6.380412
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_498.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_498.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_498.jpg, 0, 1, 0, 7.523088
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_603.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_603.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_603.jpg, 0, 1, 0, 8.654663
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_704.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_704.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_704.jpg, 0, 1, 0, 9.775214
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_812.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_812.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_812.jpg, 0, 1, 0, 11.10533
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_24_918.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_24_918.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_24_918.jpg, -0.251568, 1, 0, 11.97215
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_018.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_018.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_018.jpg, -0.09517156, 1, 0, 13.39329
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_124.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_124.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_124.jpg, 0, 1, 0, 14.2834
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_230.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_230.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_230.jpg, 0, 1, 0, 15.55368
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_337.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_337.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_337.jpg, 0, 1, 0, 16.66559
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_444.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_444.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_444.jpg, 0, 1, 0, 17.67487
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_551.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_551.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_551.jpg, -0.2367722, 1, 0, 18.87607
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_657.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_657.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_657.jpg, 0, 1, 0, 19.89674
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_766.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_766.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_766.jpg, -0.03739822, 1, 0, 20.9132
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_874.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_874.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_874.jpg, -0.1795835, 1, 0, 22.07037
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_25_978.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_25_978.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_25_978.jpg, 0, 1, 0, 23.04889
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_26_082.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_26_082.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_26_082.jpg, 0, 1, 0, 24.02663
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_26_189.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_26_189.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_26_189.jpg, -0.2410258, 1, 0, 25.15913
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_26_292.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_26_292.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_26_292.jpg, -0.2555223, 1, 0, 26.02622
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_26_395.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_26_395.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_26_395.jpg, 0, 1, 0, 26.96913
/Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/center_2020_01_18_16_15_26_499.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/left_2020_01_18_16_15_26_499.jpg, /Volumes/High Sierra 13.1/Users/andreas/Desktop/Udacity/IMG/right_2020_01_18_16_15_26_499.jpg, -0.02908516, 1, 0, 27.90192
